alt_idx,answer,answer_label,condition,mean_logprob,num_answer_tokens,source_idx,sum_logprob,task,token_logprobs
40878_1993.txt_ceo_lastname_19,Lenzie,original,orig_clean,-0.00037376716500148177,2,71180_1993.txt_ceo_lastname_215,-0.0007475343300029635,ceo_lastname,"[-0.0002924968139268458, -0.00045503751607611775]"
40878_1993.txt_ceo_lastname_19,Lenzie,original,cf_clean,-11.442371368408203,2,71180_1993.txt_ceo_lastname_215,-22.884742736816406,ceo_lastname,"[-19.88290023803711, -3.0018434524536133]"
40878_1993.txt_ceo_lastname_19,Goode,counterfactual,cf_clean,-7.348972576437518e-05,2,71180_1993.txt_ceo_lastname_215,-0.00014697945152875036,ceo_lastname,"[-8.77341881277971e-05, -5.924526340095326e-05]"
40878_1993.txt_ceo_lastname_19,Lenzie,original,cf_qr_ablate,-7.072629451751709,2,71180_1993.txt_ceo_lastname_215,-14.145258903503418,ceo_lastname,"[-10.590633392333984, -3.5546257495880127]"
40878_1993.txt_ceo_lastname_19,Goode,counterfactual,cf_qr_ablate,-5.816032409667969,2,71180_1993.txt_ceo_lastname_215,-11.632064819335938,ceo_lastname,"[-11.403133392333984, -0.22893178462982178]"
40878_1993.txt_ceo_lastname_19,Lenzie,original,patch_qr,-6.8380632400512695,2,71180_1993.txt_ceo_lastname_215,-13.676126480102539,ceo_lastname,"[-9.862271308898926, -3.8138556480407715]"
40878_1993.txt_ceo_lastname_19,Goode,counterfactual,patch_qr,-2.5035016536712646,2,71180_1993.txt_ceo_lastname_215,-5.007003307342529,ceo_lastname,"[-5.002896308898926, -0.004107135813683271]"
40878_1993.txt_ceo_lastname_19,Lenzie,original,patch_random,-8.26902961730957,2,71180_1993.txt_ceo_lastname_215,-16.53805923461914,ceo_lastname,"[-11.748922348022461, -4.789137840270996]"
40878_1993.txt_ceo_lastname_19,Goode,counterfactual,patch_random,-5.7690534591674805,2,71180_1993.txt_ceo_lastname_215,-11.538106918334961,ceo_lastname,"[-11.272359848022461, -0.2657475173473358]"
40878_1993.txt_ceo_lastname_19,Lenzie,original,patch_bottom,-6.926276206970215,2,71180_1993.txt_ceo_lastname_215,-13.85255241394043,ceo_lastname,"[-10.352728843688965, -3.4998233318328857]"
40878_1993.txt_ceo_lastname_19,Goode,counterfactual,patch_bottom,-5.792837142944336,2,71180_1993.txt_ceo_lastname_215,-11.585674285888672,ceo_lastname,"[-11.360541343688965, -0.2251330316066742]"
40878_1993.txt_ceo_lastname_19,Lenzie,original,patch_same_layer,-6.726191520690918,2,71180_1993.txt_ceo_lastname_215,-13.452383041381836,ceo_lastname,"[-9.947916030883789, -3.5044665336608887]"
40878_1993.txt_ceo_lastname_19,Goode,counterfactual,patch_same_layer,-5.977632522583008,2,71180_1993.txt_ceo_lastname_215,-11.955265045166016,ceo_lastname,"[-10.619791030883789, -1.3354743719100952]"
55387_1993.txt_ceo_lastname_11,Jones,original,orig_clean,-0.001128394273109734,1,821480_1993.txt_ceo_lastname_240,-0.001128394273109734,ceo_lastname,[-0.001128394273109734]
55387_1993.txt_ceo_lastname_11,Jones,original,cf_clean,-12.433465003967285,1,821480_1993.txt_ceo_lastname_240,-12.433465003967285,ceo_lastname,[-12.433465003967285]
55387_1993.txt_ceo_lastname_11,Newton,counterfactual,cf_clean,-0.0037778690457344055,1,821480_1993.txt_ceo_lastname_240,-0.0037778690457344055,ceo_lastname,[-0.0037778690457344055]
55387_1993.txt_ceo_lastname_11,Jones,original,cf_qr_ablate,-7.032715797424316,1,821480_1993.txt_ceo_lastname_240,-7.032715797424316,ceo_lastname,[-7.032715797424316]
55387_1993.txt_ceo_lastname_11,Newton,counterfactual,cf_qr_ablate,-11.165528297424316,1,821480_1993.txt_ceo_lastname_240,-11.165528297424316,ceo_lastname,[-11.165528297424316]
55387_1993.txt_ceo_lastname_11,Jones,original,patch_qr,-5.537771701812744,1,821480_1993.txt_ceo_lastname_240,-5.537771701812744,ceo_lastname,[-5.537771701812744]
55387_1993.txt_ceo_lastname_11,Newton,counterfactual,patch_qr,-5.584646701812744,1,821480_1993.txt_ceo_lastname_240,-5.584646701812744,ceo_lastname,[-5.584646701812744]
55387_1993.txt_ceo_lastname_11,Jones,original,patch_random,-8.229265213012695,1,821480_1993.txt_ceo_lastname_240,-8.229265213012695,ceo_lastname,[-8.229265213012695]
55387_1993.txt_ceo_lastname_11,Newton,counterfactual,patch_random,-11.018327713012695,1,821480_1993.txt_ceo_lastname_240,-11.018327713012695,ceo_lastname,[-11.018327713012695]
55387_1993.txt_ceo_lastname_11,Jones,original,patch_bottom,-7.085237503051758,1,821480_1993.txt_ceo_lastname_240,-7.085237503051758,ceo_lastname,[-7.085237503051758]
55387_1993.txt_ceo_lastname_11,Newton,counterfactual,patch_bottom,-11.413362503051758,1,821480_1993.txt_ceo_lastname_240,-11.413362503051758,ceo_lastname,[-11.413362503051758]
55387_1993.txt_ceo_lastname_11,Jones,original,patch_same_layer,-6.408121109008789,1,821480_1993.txt_ceo_lastname_240,-6.408121109008789,ceo_lastname,[-6.408121109008789]
55387_1993.txt_ceo_lastname_11,Newton,counterfactual,patch_same_layer,-10.329996109008789,1,821480_1993.txt_ceo_lastname_240,-10.329996109008789,ceo_lastname,[-10.329996109008789]
716006_1993.txt_ceo_lastname_119,Peterson,original,orig_clean,-0.012589940801262856,2,859257_1993.txt_ceo_lastname_146,-0.02517988160252571,ceo_lastname,"[-0.025170940905809402, -8.940656698541716e-06]"
716006_1993.txt_ceo_lastname_119,Peterson,original,cf_clean,-1.6307576894760132,2,859257_1993.txt_ceo_lastname_146,-3.2615153789520264,ceo_lastname,"[-3.2606019973754883, -0.0009133219718933105]"
716006_1993.txt_ceo_lastname_119,Powell,counterfactual,cf_clean,-0.021000003442168236,2,859257_1993.txt_ceo_lastname_146,-0.04200000688433647,ceo_lastname,"[-0.04185207933187485, -0.0001479277852922678]"
716006_1993.txt_ceo_lastname_119,Peterson,original,cf_qr_ablate,-4.786940097808838,2,859257_1993.txt_ceo_lastname_146,-9.573880195617676,ceo_lastname,"[-9.257183074951172, -0.3166973292827606]"
716006_1993.txt_ceo_lastname_119,Powell,counterfactual,cf_qr_ablate,-6.012209415435791,2,859257_1993.txt_ceo_lastname_146,-12.024418830871582,ceo_lastname,"[-12.022808074951172, -0.0016111262375488877]"
716006_1993.txt_ceo_lastname_119,Peterson,original,patch_qr,-2.7750439643859863,2,859257_1993.txt_ceo_lastname_146,-5.550087928771973,ceo_lastname,"[-5.5419793128967285, -0.008108672685921192]"
716006_1993.txt_ceo_lastname_119,Powell,counterfactual,patch_qr,-4.189469337463379,2,859257_1993.txt_ceo_lastname_146,-8.378938674926758,ceo_lastname,"[-8.377917289733887, -0.0010209829779341817]"
716006_1993.txt_ceo_lastname_119,Peterson,original,patch_random,-5.422031402587891,2,859257_1993.txt_ceo_lastname_146,-10.844062805175781,ceo_lastname,"[-10.355876922607422, -0.488186240196228]"
716006_1993.txt_ceo_lastname_119,Powell,counterfactual,patch_random,-5.952198028564453,2,859257_1993.txt_ceo_lastname_146,-11.904396057128906,ceo_lastname,"[-11.902751922607422, -0.001644331612624228]"
716006_1993.txt_ceo_lastname_119,Peterson,original,patch_bottom,-4.77169942855835,2,859257_1993.txt_ceo_lastname_146,-9.5433988571167,ceo_lastname,"[-9.23480224609375, -0.30859702825546265]"
716006_1993.txt_ceo_lastname_119,Powell,counterfactual,patch_bottom,-6.034173011779785,2,859257_1993.txt_ceo_lastname_146,-12.06834602355957,ceo_lastname,"[-12.06683349609375, -0.0015125750796869397]"
716006_1993.txt_ceo_lastname_119,Peterson,original,patch_same_layer,-4.698857307434082,2,859257_1993.txt_ceo_lastname_146,-9.397714614868164,ceo_lastname,"[-9.058967590332031, -0.3387472927570343]"
716006_1993.txt_ceo_lastname_119,Powell,counterfactual,patch_same_layer,-5.633958339691162,2,859257_1993.txt_ceo_lastname_146,-11.267916679382324,ceo_lastname,"[-11.265998840332031, -0.0019174300832673907]"
732714_1993.txt_ceo_lastname_170,Drew,original,orig_clean,-0.6581321358680725,2,812427_1993.txt_ceo_lastname_249,-1.316264271736145,ceo_lastname,"[-1.3155479431152344, -0.0007163104019127786]"
732714_1993.txt_ceo_lastname_170,Drew,original,cf_clean,-7.830337047576904,2,812427_1993.txt_ceo_lastname_249,-15.660674095153809,ceo_lastname,"[-10.907281875610352, -4.753392219543457]"
732714_1993.txt_ceo_lastname_170,Ferguson,counterfactual,cf_clean,-0.0005575719405896962,2,812427_1993.txt_ceo_lastname_249,-0.0011151438811793923,ceo_lastname,"[-0.0010317008709535003, -8.34430247778073e-05]"
732714_1993.txt_ceo_lastname_170,Drew,original,cf_qr_ablate,-6.074185371398926,2,812427_1993.txt_ceo_lastname_249,-12.148370742797852,ceo_lastname,"[-5.795509338378906, -6.352861404418945]"
732714_1993.txt_ceo_lastname_170,Ferguson,counterfactual,cf_qr_ablate,-3.790043830871582,2,812427_1993.txt_ceo_lastname_249,-7.580087661743164,ceo_lastname,"[-5.811134338378906, -1.7689533233642578]"
732714_1993.txt_ceo_lastname_170,Drew,original,patch_qr,-4.765580177307129,2,812427_1993.txt_ceo_lastname_249,-9.531160354614258,ceo_lastname,"[-4.948664665222168, -4.58249568939209]"
732714_1993.txt_ceo_lastname_170,Ferguson,counterfactual,patch_qr,-2.37601375579834,2,812427_1993.txt_ceo_lastname_249,-4.75202751159668,ceo_lastname,"[-4.675227165222168, -0.07680024206638336]"
732714_1993.txt_ceo_lastname_170,Drew,original,patch_random,-6.954181671142578,2,812427_1993.txt_ceo_lastname_249,-13.908363342285156,ceo_lastname,"[-5.6669158935546875, -8.241447448730469]"
732714_1993.txt_ceo_lastname_170,Ferguson,counterfactual,patch_random,-3.417623996734619,2,812427_1993.txt_ceo_lastname_249,-6.835247993469238,ceo_lastname,"[-5.7762908935546875, -1.0589573383331299]"
732714_1993.txt_ceo_lastname_170,Drew,original,patch_bottom,-6.023660659790039,2,812427_1993.txt_ceo_lastname_249,-12.047321319580078,ceo_lastname,"[-5.804930210113525, -6.2423906326293945]"
732714_1993.txt_ceo_lastname_170,Ferguson,counterfactual,patch_bottom,-3.8212032318115234,2,812427_1993.txt_ceo_lastname_249,-7.642406463623047,ceo_lastname,"[-5.843992710113525, -1.7984135150909424]"
732714_1993.txt_ceo_lastname_170,Drew,original,patch_same_layer,-5.513416290283203,2,812427_1993.txt_ceo_lastname_249,-11.026832580566406,ceo_lastname,"[-5.393957614898682, -5.632874488830566]"
732714_1993.txt_ceo_lastname_170,Ferguson,counterfactual,patch_same_layer,-3.179551362991333,2,812427_1993.txt_ceo_lastname_249,-6.359102725982666,ceo_lastname,"[-5.518957614898682, -0.8401452302932739]"
277509_1993.txt_registrant_name_224,Farah Incorporated,original,orig_clean,-0.434772253036499,3,34501_1993.txt_registrant_name_216,-1.304316759109497,registrant_name,"[-1.3022174835205078, -2.8132995794294402e-05, -0.002071141730993986]"
277509_1993.txt_registrant_name_224,Farah Incorporated,original,cf_clean,-0.5176941156387329,3,34501_1993.txt_registrant_name_216,-1.5530822277069092,registrant_name,"[-1.5512710809707642, -2.8013790142722428e-05, -0.0017830915749073029]"
277509_1993.txt_registrant_name_224,Federal Signal Corporation,counterfactual,cf_clean,-3.601090431213379,3,34501_1993.txt_registrant_name_216,-10.803271293640137,registrant_name,"[-10.801271438598633, -0.0014486543368548155, -0.0005510718910954893]"
277509_1993.txt_registrant_name_224,Farah Incorporated,original,cf_qr_ablate,-0.0850854218006134,3,34501_1993.txt_registrant_name_216,-0.2552562654018402,registrant_name,"[-0.13895989954471588, -0.0011337526375427842, -0.11516261845827103]"
277509_1993.txt_registrant_name_224,Federal Signal Corporation,counterfactual,cf_qr_ablate,-2.7314062118530273,3,34501_1993.txt_registrant_name_216,-8.194218635559082,registrant_name,"[-8.092084884643555, -0.07478701323270798, -0.027346907183527946]"
277509_1993.txt_registrant_name_224,Farah Incorporated,original,patch_qr,-0.04678612947463989,3,34501_1993.txt_registrant_name_216,-0.14035838842391968,registrant_name,"[-0.12977001070976257, -0.00027176024741493165, -0.010316615924239159]"
277509_1993.txt_registrant_name_224,Federal Signal Corporation,counterfactual,patch_qr,-2.749260902404785,3,34501_1993.txt_registrant_name_216,-8.247782707214355,registrant_name,"[-8.223520278930664, -0.019370323047041893, -0.004891927354037762]"
277509_1993.txt_registrant_name_224,Farah Incorporated,original,patch_random,-0.08589930832386017,3,34501_1993.txt_registrant_name_216,-0.2576979100704193,registrant_name,"[-0.14258888363838196, -0.0010876698652282357, -0.11402135342359543]"
277509_1993.txt_registrant_name_224,Federal Signal Corporation,counterfactual,patch_random,-2.7427382469177246,3,34501_1993.txt_registrant_name_216,-8.228214263916016,registrant_name,"[-8.11133861541748, -0.08727975189685822, -0.029596157371997833]"
277509_1993.txt_registrant_name_224,Farah Incorporated,original,patch_bottom,-0.08130918443202972,3,34501_1993.txt_registrant_name_216,-0.24392755329608917,registrant_name,"[-0.13572420179843903, -0.001128394273109734, -0.10707495361566544]"
277509_1993.txt_registrant_name_224,Federal Signal Corporation,counterfactual,patch_bottom,-2.751819133758545,3,34501_1993.txt_registrant_name_216,-8.255456924438477,registrant_name,"[-8.151349067687988, -0.0755777359008789, -0.028530267998576164]"
277509_1993.txt_registrant_name_224,Farah Incorporated,original,patch_same_layer,-0.11436234414577484,3,34501_1993.txt_registrant_name_216,-0.34308701753616333,registrant_name,"[-0.12696626782417297, -0.003026431193575263, -0.2130943387746811]"
277509_1993.txt_registrant_name_224,Federal Signal Corporation,counterfactual,patch_same_layer,-2.903740644454956,3,34501_1993.txt_registrant_name_216,-8.711221694946289,registrant_name,"[-8.48634147644043, -0.14747972786426544, -0.07740051299333572]"
37748_1993.txt_registrant_name_58,Kentucky Utilities Company,original,orig_clean,-0.000259486521827057,4,55387_1993.txt_registrant_name_8,-0.001037946087308228,registrant_name,"[-0.0005118728731758893, -6.198863957251888e-06, -3.8742269680369645e-05, -0.000481132126878947]"
37748_1993.txt_registrant_name_58,Kentucky Utilities Company,original,cf_clean,-0.00197165971621871,4,55387_1993.txt_registrant_name_8,-0.00788663886487484,registrant_name,"[-0.0044080475345253944, -1.6093124941107817e-05, -6.615896563744172e-05, -0.00339633971452713]"
37748_1993.txt_registrant_name_58,Fluor Corporation,counterfactual,cf_clean,-1.5468592643737793,4,55387_1993.txt_registrant_name_8,-6.187437057495117,registrant_name,"[-6.17628288269043, -0.010336792096495628, -3.9934315282152966e-05, -0.0007775382255204022]"
37748_1993.txt_registrant_name_58,Kentucky Utilities Company,original,cf_qr_ablate,-0.1902676224708557,4,55387_1993.txt_registrant_name_8,-0.7610704898834229,registrant_name,"[-0.11125709116458893, -0.0001820160250645131, -0.008172523230314255, -0.6414588689804077]"
37748_1993.txt_registrant_name_58,Fluor Corporation,counterfactual,cf_qr_ablate,-2.9144294261932373,4,55387_1993.txt_registrant_name_8,-11.65771770477295,registrant_name,"[-10.837820053100586, -0.041940104216337204, -0.0667770504951477, -0.711180567741394]"
37748_1993.txt_registrant_name_58,Kentucky Utilities Company,original,patch_qr,-0.028355615213513374,4,55387_1993.txt_registrant_name_8,-0.1134224608540535,registrant_name,"[-0.03479154035449028, -0.00010168035078095272, -0.0013847296359017491, -0.07714451104402542]"
37748_1993.txt_registrant_name_58,Fluor Corporation,counterfactual,patch_qr,-3.2323763370513916,4,55387_1993.txt_registrant_name_8,-12.929505348205566,registrant_name,"[-12.675416946411133, -0.027842191979289055, -0.017163200303912163, -0.2090827077627182]"
37748_1993.txt_registrant_name_58,Kentucky Utilities Company,original,patch_random,-0.20768211781978607,4,55387_1993.txt_registrant_name_8,-0.8307284712791443,registrant_name,"[-0.11884507536888123, -0.00016616393986623734, -0.00725326593965292, -0.7044639587402344]"
37748_1993.txt_registrant_name_58,Fluor Corporation,counterfactual,patch_random,-2.924171209335327,4,55387_1993.txt_registrant_name_8,-11.696684837341309,registrant_name,"[-10.681344985961914, -0.027475884184241295, -0.058711517602205276, -0.9291532039642334]"
37748_1993.txt_registrant_name_58,Kentucky Utilities Company,original,patch_bottom,-0.19946885108947754,4,55387_1993.txt_registrant_name_8,-0.7978754043579102,registrant_name,"[-0.11719868332147598, -0.0001774868869688362, -0.008104770444333553, -0.6723944544792175]"
37748_1993.txt_registrant_name_58,Fluor Corporation,counterfactual,patch_bottom,-2.864259958267212,4,55387_1993.txt_registrant_name_8,-11.457039833068848,registrant_name,"[-10.773448944091797, -0.04009797051548958, -0.10500387102365494, -0.5384882688522339]"
37748_1993.txt_registrant_name_58,Kentucky Utilities Company,original,patch_same_layer,-0.1527574062347412,4,55387_1993.txt_registrant_name_8,-0.6110296249389648,registrant_name,"[-0.10078725218772888, -8.380061626667157e-05, -0.008104652166366577, -0.5020539164543152]"
37748_1993.txt_registrant_name_58,Fluor Corporation,counterfactual,patch_same_layer,-3.015791416168213,4,55387_1993.txt_registrant_name_8,-12.063165664672852,registrant_name,"[-10.921099662780762, -0.09553862363100052, -0.026982273906469345, -1.019545078277588]"
732714_1993.txt_registrant_name_164,First Financial Management Corporation,original,orig_clean,-0.012146856635808945,4,36326_1993.txt_registrant_name_136,-0.04858742654323578,registrant_name,"[-0.048563823103904724, -1.7404405298293568e-05, -2.622600959512056e-06, -3.576272320060525e-06]"
732714_1993.txt_registrant_name_164,First Financial Management Corporation,original,cf_clean,-0.19025854766368866,4,36326_1993.txt_registrant_name_136,-0.7610341906547546,registrant_name,"[-0.7609377503395081, -7.462222856702283e-05, -5.125986263010418e-06, -1.6689160474925302e-05]"
732714_1993.txt_registrant_name_164,NYNEX Corporation,counterfactual,cf_clean,-2.697676181793213,4,36326_1993.txt_registrant_name_136,-10.790704727172852,registrant_name,"[-10.784375190734863, -0.00012540031457319856, -1.6927575416048057e-05, -0.006187094375491142]"
732714_1993.txt_registrant_name_164,First Financial Management Corporation,original,cf_qr_ablate,-0.11910990625619888,4,36326_1993.txt_registrant_name_136,-0.47643962502479553,registrant_name,"[-0.34981706738471985, -0.04633184149861336, -0.0748169869184494, -0.005473745055496693]"
732714_1993.txt_registrant_name_164,NYNEX Corporation,counterfactual,cf_qr_ablate,-2.6444897651672363,4,36326_1993.txt_registrant_name_136,-10.577959060668945,registrant_name,"[-10.279504776000977, -0.08137036859989166, -0.0007945717661641538, -0.21628941595554352]"
732714_1993.txt_registrant_name_164,First Financial Management Corporation,original,patch_qr,-0.06020137295126915,4,36326_1993.txt_registrant_name_136,-0.2408054918050766,registrant_name,"[-0.23372957110404968, -0.0032184727024286985, -0.0032256022095680237, -0.000631848000921309]"
732714_1993.txt_registrant_name_164,NYNEX Corporation,counterfactual,patch_qr,-2.6873927116394043,4,36326_1993.txt_registrant_name_136,-10.749570846557617,registrant_name,"[-10.694666862487793, -0.002574702724814415, -5.709961988031864e-05, -0.052272453904151917]"
732714_1993.txt_registrant_name_164,First Financial Management Corporation,original,patch_random,-0.12414564937353134,4,36326_1993.txt_registrant_name_136,-0.49658259749412537,registrant_name,"[-0.36230242252349854, -0.052395086735486984, -0.07655336707830429, -0.005331701599061489]"
732714_1993.txt_registrant_name_164,NYNEX Corporation,counterfactual,patch_random,-2.612218141555786,4,36326_1993.txt_registrant_name_136,-10.448872566223145,registrant_name,"[-10.120115280151367, -0.09531919658184052, -0.0010317008709535003, -0.2324063777923584]"
732714_1993.txt_registrant_name_164,First Financial Management Corporation,original,patch_bottom,-0.11860909312963486,4,36326_1993.txt_registrant_name_136,-0.47443637251853943,registrant_name,"[-0.35162389278411865, -0.04288068786263466, -0.07438184320926666, -0.0055499752052128315]"
732714_1993.txt_registrant_name_164,NYNEX Corporation,counterfactual,patch_bottom,-2.679511547088623,4,36326_1993.txt_registrant_name_136,-10.718046188354492,registrant_name,"[-10.39849853515625, -0.08427929133176804, -0.0010606384603306651, -0.234208345413208]"
732714_1993.txt_registrant_name_164,First Financial Management Corporation,original,patch_same_layer,-0.10680736601352692,4,36326_1993.txt_registrant_name_136,-0.42722946405410767,registrant_name,"[-0.2969345450401306, -0.038059547543525696, -0.08598073571920395, -0.006254622247070074]"
732714_1993.txt_registrant_name_164,NYNEX Corporation,counterfactual,patch_same_layer,-2.713311195373535,4,36326_1993.txt_registrant_name_136,-10.85324478149414,registrant_name,"[-10.492246627807617, -0.08377194404602051, -0.00040260792593471706, -0.27682390809059143]"
799319_1993.txt_registrant_name_121,CATERPILLAR INC.,original,orig_clean,-0.6518911123275757,7,18230_1993.txt_registrant_name_241,-4.56323766708374,registrant_name,"[-0.0015432840446010232, -4.541970252990723, -2.1457441107486375e-05, -0.00010084597306558862, -3.4570634852570947e-06, -0.0013108003186061978, -0.01828785426914692]"
799319_1993.txt_registrant_name_121,CATERPILLAR INC.,original,cf_clean,-1.2675025463104248,7,18230_1993.txt_registrant_name_241,-8.872517585754395,registrant_name,"[-3.089303970336914, -5.488638401031494, -0.00034588552080094814, -0.0018017739057540894, -1.728519782773219e-05, -0.0914294645190239, -0.2009807974100113]"
799319_1993.txt_registrant_name_121,"IDB Communications Group, Inc.",counterfactual,cf_clean,-0.014576355926692486,7,18230_1993.txt_registrant_name_241,-0.10203448683023453,registrant_name,"[-0.058053918182849884, -0.0001597276859683916, -0.001178999780677259, -9.083335316972807e-05, -0.002723557874560356, -0.0015292390016838908, -0.03829821199178696]"
799319_1993.txt_registrant_name_121,CATERPILLAR INC.,original,cf_qr_ablate,-0.843259871006012,7,18230_1993.txt_registrant_name_241,-5.90281867980957,registrant_name,"[-0.5279050469398499, -3.652890920639038, -0.0006703275139443576, -0.0006516240537166595, -0.00023183519078884274, -0.6998748183250427, -1.0205941200256348]"
799319_1993.txt_registrant_name_121,"IDB Communications Group, Inc.",counterfactual,cf_qr_ablate,-0.8602491617202759,7,18230_1993.txt_registrant_name_241,-6.0217437744140625,registrant_name,"[-5.457592487335205, -0.09042849391698837, -0.13305965065956116, -0.05513143166899681, -0.0993109792470932, -0.0075927479192614555, -0.1786283403635025]"
799319_1993.txt_registrant_name_121,CATERPILLAR INC.,original,patch_qr,-0.6980053782463074,7,18230_1993.txt_registrant_name_241,-4.886037349700928,registrant_name,"[-0.17607513070106506, -4.187395095825195, -0.0010141950333490968, -0.0024618576280772686, -5.352353764465079e-05, -0.1256878674030304, -0.3933492600917816]"
799319_1993.txt_registrant_name_121,"IDB Communications Group, Inc.",counterfactual,patch_qr,-0.8818644285202026,7,18230_1993.txt_registrant_name_241,-6.173050880432129,registrant_name,"[-5.863574981689453, -0.024452630430459976, -0.029547084122896194, -0.01711386628448963, -0.08833145350217819, -0.008808093145489693, -0.14122329652309418]"
799319_1993.txt_registrant_name_121,CATERPILLAR INC.,original,patch_random,-0.8660093545913696,7,18230_1993.txt_registrant_name_241,-6.062065124511719,registrant_name,"[-0.5136885643005371, -3.759363889694214, -0.0006461439770646393, -0.0010527789127081633, -0.0002731903805397451, -0.7703028321266174, -1.0167378187179565]"
799319_1993.txt_registrant_name_121,"IDB Communications Group, Inc.",counterfactual,patch_random,-0.8204126954078674,7,18230_1993.txt_registrant_name_241,-5.742888450622559,registrant_name,"[-5.107438564300537, -0.09803832322359085, -0.1434686779975891, -0.08591346442699432, -0.12123487889766693, -0.006770882289856672, -0.18002408742904663]"
799319_1993.txt_registrant_name_121,CATERPILLAR INC.,original,patch_bottom,-0.8491812944412231,7,18230_1993.txt_registrant_name_241,-5.944268703460693,registrant_name,"[-0.5469276905059814, -3.6680784225463867, -0.0006706849089823663, -0.0005459486856125295, -0.0002338612830499187, -0.6754982471466064, -1.052314043045044]"
799319_1993.txt_registrant_name_121,"IDB Communications Group, Inc.",counterfactual,patch_bottom,-0.8594328761100769,7,18230_1993.txt_registrant_name_241,-6.0160298347473145,registrant_name,"[-5.429739952087402, -0.08817931264638901, -0.14081010222434998, -0.052912384271621704, -0.09755228459835052, -0.0071431961841881275, -0.19969262182712555]"
799319_1993.txt_registrant_name_121,CATERPILLAR INC.,original,patch_same_layer,-0.84279865026474,7,18230_1993.txt_registrant_name_241,-5.899590492248535,registrant_name,"[-0.4597596228122711, -3.9119489192962646, -0.0004855407460127026, -0.0006858142442069948, -0.0006281548412516713, -0.6739680171012878, -0.8521144986152649]"
799319_1993.txt_registrant_name_121,"IDB Communications Group, Inc.",counterfactual,patch_same_layer,-0.8283495306968689,7,18230_1993.txt_registrant_name_241,-5.7984466552734375,registrant_name,"[-5.358197212219238, -0.0985305979847908, -0.14587871730327606, -0.04567982628941536, -0.0374094620347023, -0.006286015268415213, -0.10646481066942215]"
104669_1993.txt_registrant_name_78,UNION TANK CAR COMPANY,original,orig_clean,-0.3880532383918762,6,100923_1993.txt_registrant_name_186,-2.3283193111419678,registrant_name,"[-2.327918291091919, -2.9801878554280847e-05, -0.00017927470616996288, -1.7881377516459906e-06, -7.092700980138034e-05, -0.00011944057769142091]"
104669_1993.txt_registrant_name_78,UNION TANK CAR COMPANY,original,cf_clean,-0.37418338656425476,6,100923_1993.txt_registrant_name_186,-2.245100259780884,registrant_name,"[-2.2446892261505127, -3.9219088648678735e-05, -0.00017712931730784476, -1.9073468138230965e-06, -7.045020902296528e-05, -0.0001225396408699453]"
104669_1993.txt_registrant_name_78,Warner-Lambert Company,counterfactual,cf_clean,-1.7778843641281128,6,100923_1993.txt_registrant_name_186,-10.667305946350098,registrant_name,"[-10.650938987731934, -0.0005086558521725237, -0.0022251864429563284, -1.585470999998506e-05, -3.576272320060525e-06, -0.013614067807793617]"
104669_1993.txt_registrant_name_78,UNION TANK CAR COMPANY,original,cf_qr_ablate,-0.4090425372123718,6,100923_1993.txt_registrant_name_186,-2.4542551040649414,registrant_name,"[-2.3943262100219727, -0.003363786730915308, -0.020771941170096397, -9.42901024245657e-05, -0.004989434499293566, -0.030709465965628624]"
104669_1993.txt_registrant_name_78,Warner-Lambert Company,counterfactual,cf_qr_ablate,-0.9917768239974976,6,100923_1993.txt_registrant_name_186,-5.950660705566406,registrant_name,"[-5.620888710021973, -0.07721138745546341, -0.037629686295986176, -0.00028046013903804123, -9.16677454370074e-05, -0.21455873548984528]"
104669_1993.txt_registrant_name_78,UNION TANK CAR COMPANY,original,patch_qr,-0.26706331968307495,6,100923_1993.txt_registrant_name_186,-1.6023799180984497,registrant_name,"[-1.5973501205444336, -0.0007468056865036488, -0.0010883843060582876, -3.099436753473128e-06, -0.00048744716332294047, -0.002704060636460781]"
104669_1993.txt_registrant_name_78,Warner-Lambert Company,counterfactual,patch_qr,-1.0920430421829224,6,100923_1993.txt_registrant_name_186,-6.552258014678955,registrant_name,"[-6.487975120544434, -0.02658001333475113, -0.007825905457139015, -0.00028796817059628665, -4.017272294731811e-05, -0.02954905293881893]"
104669_1993.txt_registrant_name_78,UNION TANK CAR COMPANY,original,patch_random,-0.402924120426178,6,100923_1993.txt_registrant_name_186,-2.4175446033477783,registrant_name,"[-2.3480987548828125, -0.0028740549460053444, -0.019827034324407578, -8.606540359323844e-05, -0.005128205753862858, -0.041530437767505646]"
104669_1993.txt_registrant_name_78,Warner-Lambert Company,counterfactual,patch_random,-0.9663209915161133,6,100923_1993.txt_registrant_name_186,-5.79792594909668,registrant_name,"[-5.4418487548828125, -0.07801949232816696, -0.029965508729219437, -0.0006074252305552363, -0.0002740246127359569, -0.24721091985702515]"
104669_1993.txt_registrant_name_78,UNION TANK CAR COMPANY,original,patch_bottom,-0.39459478855133057,6,100923_1993.txt_registrant_name_186,-2.3675687313079834,registrant_name,"[-2.3082995414733887, -0.0033629550598561764, -0.02027828060090542, -8.546940807718784e-05, -0.005038540344685316, -0.03050401620566845]"
104669_1993.txt_registrant_name_78,Warner-Lambert Company,counterfactual,patch_bottom,-0.9964126348495483,6,100923_1993.txt_registrant_name_186,-5.978475570678711,registrant_name,"[-5.659862041473389, -0.07706328481435776, -0.03508681431412697, -0.00022230061586014926, -8.749579137656838e-05, -0.2061539590358734]"
