clean_sum_logprob,condition,condition_damage,condition_sum_logprob,edge_query_position_count,edge_query_position_mode,edge_query_positions,fraction_of_full_ablation_damage,full_ablation_damage,full_ablation_sum_logprob,gold,idx,span_end,span_len,span_start,task
-6.779547691345215,edge_gold,-0.44866275787353516,-6.33088493347168,2,query,"[7034, 7035]",-0.19231511330255466,2.332956314086914,-9.112504005432129,4200,277821_1993.txt_employees_count_total_156,2771,19,2752,employees_count_total
-6.779547691345215,edge_distractor,4.76837158203125e-07,-6.779548168182373,2,query,"[7034, 7035]",2.0439180764932252e-07,2.332956314086914,-9.112504005432129,4200,277821_1993.txt_employees_count_total_156,2039,19,2020,employees_count_total
-6.779547691345215,edge_random,-0.00044918060302734375,-6.7790985107421875,2,query,"[7034, 7035]",-0.00019253708280566183,2.332956314086914,-9.112504005432129,4200,277821_1993.txt_employees_count_total_156,5014,19,4995,employees_count_total
-6.779547691345215,edge_nonqr_gold,0.01550912857055664,-6.7950568199157715,2,query,"[7034, 7035]",0.006647843543794215,2.332956314086914,-9.112504005432129,4200,277821_1993.txt_employees_count_total_156,2771,19,2752,employees_count_total
-6.779547691345215,edge_bottom_gold,-0.00011873245239257812,-6.779428958892822,2,query,"[7034, 7035]",-5.0893560104681306e-05,2.332956314086914,-9.112504005432129,4200,277821_1993.txt_employees_count_total_156,2771,19,2752,employees_count_total
-5.094463348388672,edge_gold,2.412520408630371,-7.506983757019043,2,query,"[7067, 7068]",0.5249915172016624,4.595351219177246,-9.689814567565918,2260,55387_1993.txt_employees_count_total_10,3826,35,3791,employees_count_total
-5.094463348388672,edge_distractor,0.015458106994628906,-5.109921455383301,2,query,"[7067, 7068]",0.0033638575720000207,4.595351219177246,-9.689814567565918,2260,55387_1993.txt_employees_count_total_10,880,35,845,employees_count_total
-5.094463348388672,edge_random,-0.015519142150878906,-5.078944206237793,2,query,"[7067, 7068]",-0.0033771395070119276,4.595351219177246,-9.689814567565918,2260,55387_1993.txt_employees_count_total_10,3340,35,3305,employees_count_total
-5.094463348388672,edge_nonqr_gold,-0.031796932220458984,-5.062666416168213,2,query,"[7067, 7068]",-0.0069193693156171686,4.595351219177246,-9.689814567565918,2260,55387_1993.txt_employees_count_total_10,3826,35,3791,employees_count_total
-5.094463348388672,edge_bottom_gold,-0.015575885772705078,-5.078887462615967,2,query,"[7067, 7068]",-0.00338948755596831,4.595351219177246,-9.689814567565918,2260,55387_1993.txt_employees_count_total_10,3826,35,3791,employees_count_total
-1.3110733032226562,edge_gold,0.07242202758789062,-1.3834953308105469,1,query,[7072],0.06689545075258484,1.0826151371002197,-2.393688440322876,0,821480_1993.txt_employees_count_total_238,3674,25,3649,employees_count_total
-1.3110733032226562,edge_random,-7.295608520507812e-05,-1.3110003471374512,1,query,[7072],-6.738875405020727e-05,1.0826151371002197,-2.393688440322876,0,821480_1993.txt_employees_count_total_238,607,25,582,employees_count_total
-1.3110733032226562,edge_nonqr_gold,-0.00846409797668457,-1.3026092052459717,1,query,[7072],-0.007818196593256235,1.0826151371002197,-2.393688440322876,0,821480_1993.txt_employees_count_total_238,3674,25,3649,employees_count_total
-1.3110733032226562,edge_bottom_gold,0.010779380798339844,-1.321852684020996,1,query,[7072],0.009956798523261343,1.0826151371002197,-2.393688440322876,0,821480_1993.txt_employees_count_total_238,3674,25,3649,employees_count_total
-0.004566716495901346,edge_gold,0.004979745950549841,-0.009546462446451187,1,query,[7061],0.0005810803235577888,8.569806528743356,-8.574373245239258,257,18497_1993.txt_employees_count_total_34,3635,17,3618,employees_count_total
-0.004566716495901346,edge_distractor,7.28582963347435e-05,-0.00463957479223609,1,query,[7061],8.501743427972949e-06,8.569806528743356,-8.574373245239258,257,18497_1993.txt_employees_count_total_34,827,17,810,employees_count_total
-0.004566716495901346,edge_random,5.648331716656685e-05,-0.004623199813067913,1,query,[7061],6.5909675996908815e-06,8.569806528743356,-8.574373245239258,257,18497_1993.txt_employees_count_total_34,6798,17,6781,employees_count_total
-0.004566716495901346,edge_nonqr_gold,-0.00013837404549121857,-0.004428342450410128,1,query,[7061],-1.6146694213820158e-05,8.569806528743356,-8.574373245239258,257,18497_1993.txt_employees_count_total_34,3635,17,3618,employees_count_total
-0.004566716495901346,edge_bottom_gold,5.8500561863183975e-05,-0.00462521705776453,1,query,[7061],6.826357359057238e-06,8.569806528743356,-8.574373245239258,257,18497_1993.txt_employees_count_total_34,3635,17,3618,employees_count_total
-10.821928024291992,edge_gold,-0.34471893310546875,-10.477209091186523,2,query,"[7043, 7044]",0.282602390045776,-1.219801902770996,-9.602126121520996,35000,104669_1993.txt_employees_count_total_83,2943,25,2918,employees_count_total
-10.821928024291992,edge_distractor,-0.00015926361083984375,-10.821768760681152,2,query,"[7043, 7044]",0.0001305651437975693,-1.219801902770996,-9.602126121520996,35000,104669_1993.txt_employees_count_total_83,362,25,337,employees_count_total
-10.821928024291992,edge_random,-9.5367431640625e-07,-10.821927070617676,2,query,"[7043, 7044]",7.818272083686784e-07,-1.219801902770996,-9.602126121520996,35000,104669_1993.txt_employees_count_total_83,5862,25,5837,employees_count_total
-10.821928024291992,edge_nonqr_gold,-0.039577484130859375,-10.782350540161133,2,query,"[7043, 7044]",0.032445829147300154,-1.219801902770996,-9.602126121520996,35000,104669_1993.txt_employees_count_total_83,2943,25,2918,employees_count_total
-10.821928024291992,edge_bottom_gold,0.007824897766113281,-10.829752922058105,2,query,"[7043, 7044]",-0.006414892244665006,-1.219801902770996,-9.602126121520996,35000,104669_1993.txt_employees_count_total_83,2943,25,2918,employees_count_total
-6.783641338348389,edge_gold,0.5812320709228516,-7.36487340927124,2,query,"[7040, 7041]",0.29043662040627655,2.0012354850769043,-8.784876823425293,4426,277509_1993.txt_employees_count_total_227,3510,20,3490,employees_count_total
-6.783641338348389,edge_distractor,4.76837158203125e-07,-6.783641815185547,2,query,"[7040, 7041]",2.382713887290485e-07,2.0012354850769043,-8.784876823425293,4426,277509_1993.txt_employees_count_total_227,330,20,310,employees_count_total
-6.783641338348389,edge_random,-0.015606403350830078,-6.768034934997559,2,query,"[7040, 7041]",-0.007798384281713028,2.0012354850769043,-8.784876823425293,4426,277509_1993.txt_employees_count_total_227,6254,20,6234,employees_count_total
-6.783641338348389,edge_nonqr_gold,0.04675912857055664,-6.830400466918945,2,query,"[7040, 7041]",0.023365130650159226,2.0012354850769043,-8.784876823425293,4426,277509_1993.txt_employees_count_total_227,3510,20,3490,employees_count_total
-6.783641338348389,edge_bottom_gold,9.5367431640625e-07,-6.783642292022705,2,query,"[7040, 7041]",4.76542777458097e-07,2.0012354850769043,-8.784876823425293,4426,277509_1993.txt_employees_count_total_227,3510,20,3490,employees_count_total
-13.39083194732666,edge_gold,-0.5311565399169922,-12.859675407409668,2,query,"[7065, 7066]",0.13827547793669484,-3.841292381286621,-9.549539566040039,51250,18230_1993.txt_employees_count_total_244,3410,30,3380,employees_count_total
-13.39083194732666,edge_distractor,0.015625953674316406,-13.406457901000977,2,query,"[7065, 7066]",-0.00406788969005337,-3.841292381286621,-9.549539566040039,51250,18230_1993.txt_employees_count_total_244,310,30,280,employees_count_total
-13.39083194732666,edge_random,0.015626907348632812,-13.406458854675293,2,query,"[7065, 7066]",-0.004068137959183066,-3.841292381286621,-9.549539566040039,51250,18230_1993.txt_employees_count_total_244,4107,30,4077,employees_count_total
-13.39083194732666,edge_nonqr_gold,0.07812309265136719,-13.468955039978027,2,query,"[7065, 7066]",-0.020337710566358986,-3.841292381286621,-9.549539566040039,51250,18230_1993.txt_employees_count_total_244,3410,30,3380,employees_count_total
-13.39083194732666,edge_bottom_gold,0.0,-13.39083194732666,2,query,"[7065, 7066]",-0.0,-3.841292381286621,-9.549539566040039,51250,18230_1993.txt_employees_count_total_244,3410,30,3380,employees_count_total
-11.295178413391113,edge_gold,-0.6243381500244141,-10.6708402633667,2,query,"[7030, 7031]",0.28497167546974667,-2.190877914428711,-9.104300498962402,35000,716006_1993.txt_employees_count_total_118,3399,16,3383,employees_count_total
-11.295178413391113,edge_distractor,-0.007883071899414062,-11.2872953414917,2,query,"[7030, 7031]",0.0035981338108790222,-2.190877914428711,-9.104300498962402,35000,716006_1993.txt_employees_count_total_118,314,16,298,employees_count_total
-11.295178413391113,edge_random,-0.007796287536621094,-11.287382125854492,2,query,"[7030, 7031]",0.0035585221272605863,-2.190877914428711,-9.104300498962402,35000,716006_1993.txt_employees_count_total_118,1680,16,1664,employees_count_total
-11.295178413391113,edge_nonqr_gold,-0.023710250854492188,-11.271468162536621,2,query,"[7030, 7031]",0.010822260199137946,-2.190877914428711,-9.104300498962402,35000,716006_1993.txt_employees_count_total_118,3399,16,3383,employees_count_total
-11.295178413391113,edge_bottom_gold,0.007852554321289062,-11.303030967712402,2,query,"[7030, 7031]",-0.0035842044276285833,-2.190877914428711,-9.104300498962402,35000,716006_1993.txt_employees_count_total_118,3399,16,3383,employees_count_total
-8.829096794128418,edge_gold,1.1156072616577148,-9.944704055786133,2,query,"[7037, 7038]",2.4804582638897723,0.44975852966308594,-9.278855323791504,3712,103392_1993.txt_employees_count_total_176,3565,34,3531,employees_count_total
-8.829096794128418,edge_distractor,0.031334877014160156,-8.860431671142578,2,query,"[7037, 7038]",0.06967044524454735,0.44975852966308594,-9.278855323791504,3712,103392_1993.txt_employees_count_total_176,860,34,826,employees_count_total
-8.829096794128418,edge_random,0.03130817413330078,-8.860404968261719,2,query,"[7037, 7038]",0.06961107365046246,0.44975852966308594,-9.278855323791504,3712,103392_1993.txt_employees_count_total_176,4859,34,4825,employees_count_total
-8.829096794128418,edge_nonqr_gold,-0.14047622680664062,-8.688620567321777,2,query,"[7037, 7038]",-0.3123369931680259,0.44975852966308594,-9.278855323791504,3712,103392_1993.txt_employees_count_total_176,3565,34,3531,employees_count_total
-8.829096794128418,edge_bottom_gold,0.06264209747314453,-8.891738891601562,2,query,"[7037, 7038]",0.13927939848093535,0.44975852966308594,-9.278855323791504,3712,103392_1993.txt_employees_count_total_176,3565,34,3531,employees_count_total
