alt_idx,answer,answer_label,condition,mean_logprob,num_answer_tokens,source_idx,sum_logprob,task,token_logprobs
40878_1993.txt_employees_count_total_18,35000,original,patch_bottom,-5.170576095581055,2,716006_1993.txt_employees_count_total_118,-10.34115219116211,employees_count_total,"[-8.13671875, -2.204432964324951]"
40878_1993.txt_employees_count_total_18,4729,counterfactual,patch_bottom,-5.362767219543457,2,716006_1993.txt_employees_count_total_118,-10.725534439086914,employees_count_total,"[-10.71484375, -0.010690443217754364]"
40878_1993.txt_employees_count_total_18,35000,original,patch_same_layer,-5.658565044403076,2,716006_1993.txt_employees_count_total_118,-11.317130088806152,employees_count_total,"[-8.914146423339844, -2.4029839038848877]"
40878_1993.txt_employees_count_total_18,4729,counterfactual,patch_same_layer,-5.6719512939453125,2,716006_1993.txt_employees_count_total_118,-11.343902587890625,employees_count_total,"[-11.328208923339844, -0.015693847090005875]"
71180_1993.txt_employees_count_total_214,11500,original,orig_clean,-4.863256454467773,2,36326_1993.txt_employees_count_total_141,-9.726512908935547,employees_count_total,"[-9.726003646850586, -0.0005097282119095325]"
71180_1993.txt_employees_count_total_214,11500,original,cf_clean,-12.535597801208496,2,36326_1993.txt_employees_count_total_141,-25.071195602416992,employees_count_total,"[-18.146387100219727, -6.924808025360107]"
71180_1993.txt_employees_count_total_214,1741,counterfactual,cf_clean,-2.616292715072632,2,36326_1993.txt_employees_count_total_141,-5.232585430145264,employees_count_total,"[-5.232325077056885, -0.00026043839170597494]"
71180_1993.txt_employees_count_total_214,11500,original,cf_qr_ablate,-5.0677080154418945,2,36326_1993.txt_employees_count_total_141,-10.135416030883789,employees_count_total,"[-7.53200101852417, -2.603414535522461]"
71180_1993.txt_employees_count_total_214,1741,counterfactual,cf_qr_ablate,-4.072817325592041,2,36326_1993.txt_employees_count_total_141,-8.145634651184082,employees_count_total,"[-7.45387601852417, -0.6917584538459778]"
71180_1993.txt_employees_count_total_214,11500,original,patch_qr,-5.903275489807129,2,36326_1993.txt_employees_count_total_141,-11.806550979614258,employees_count_total,"[-9.2666015625, -2.5399489402770996]"
71180_1993.txt_employees_count_total_214,1741,counterfactual,patch_qr,-1.5246260166168213,2,36326_1993.txt_employees_count_total_141,-3.0492520332336426,employees_count_total,"[-3.0322265625, -0.017025386914610863]"
71180_1993.txt_employees_count_total_214,11500,original,patch_random,-5.067761421203613,2,36326_1993.txt_employees_count_total_141,-10.135522842407227,employees_count_total,"[-7.558839797973633, -2.576683521270752]"
71180_1993.txt_employees_count_total_214,1741,counterfactual,patch_random,-4.066384315490723,2,36326_1993.txt_employees_count_total_141,-8.132768630981445,employees_count_total,"[-7.472902297973633, -0.6598667502403259]"
71180_1993.txt_employees_count_total_214,11500,original,patch_bottom,-5.065029621124268,2,36326_1993.txt_employees_count_total_141,-10.130059242248535,employees_count_total,"[-7.525137424468994, -2.60492205619812]"
71180_1993.txt_employees_count_total_214,1741,counterfactual,patch_bottom,-4.075910568237305,2,36326_1993.txt_employees_count_total_141,-8.15182113647461,employees_count_total,"[-7.447012424468994, -0.70480877161026]"
71180_1993.txt_employees_count_total_214,11500,original,patch_same_layer,-5.388465881347656,2,36326_1993.txt_employees_count_total_141,-10.776931762695312,employees_count_total,"[-8.135175704956055, -2.641756534576416]"
71180_1993.txt_employees_count_total_214,1741,counterfactual,patch_same_layer,-4.589285373687744,2,36326_1993.txt_employees_count_total_141,-9.178570747375488,employees_count_total,"[-8.174238204956055, -1.0043329000473022]"
821480_1993.txt_employees_count_total_238,257,original,orig_clean,-0.004566716495901346,1,18497_1993.txt_employees_count_total_34,-0.004566716495901346,employees_count_total,[-0.004566716495901346]
821480_1993.txt_employees_count_total_238,257,original,cf_clean,-14.496084213256836,1,18497_1993.txt_employees_count_total_34,-14.496084213256836,employees_count_total,[-14.496084213256836]
821480_1993.txt_employees_count_total_238,0,counterfactual,cf_clean,-0.011708940379321575,1,18497_1993.txt_employees_count_total_34,-0.011708940379321575,employees_count_total,[-0.011708940379321575]
821480_1993.txt_employees_count_total_238,257,original,cf_qr_ablate,-9.54047679901123,1,18497_1993.txt_employees_count_total_34,-9.54047679901123,employees_count_total,[-9.54047679901123]
821480_1993.txt_employees_count_total_238,0,counterfactual,cf_qr_ablate,-2.0404767990112305,1,18497_1993.txt_employees_count_total_34,-2.0404767990112305,employees_count_total,[-2.0404767990112305]
821480_1993.txt_employees_count_total_238,257,original,patch_qr,-9.023285865783691,1,18497_1993.txt_employees_count_total_34,-9.023285865783691,employees_count_total,[-9.023285865783691]
821480_1993.txt_employees_count_total_238,0,counterfactual,patch_qr,-0.9685987234115601,1,18497_1993.txt_employees_count_total_34,-0.9685987234115601,employees_count_total,[-0.9685987234115601]
821480_1993.txt_employees_count_total_238,257,original,patch_random,-9.557947158813477,1,18497_1993.txt_employees_count_total_34,-9.557947158813477,employees_count_total,[-9.557947158813477]
821480_1993.txt_employees_count_total_238,0,counterfactual,patch_random,-2.0970096588134766,1,18497_1993.txt_employees_count_total_34,-2.0970096588134766,employees_count_total,[-2.0970096588134766]
821480_1993.txt_employees_count_total_238,257,original,patch_bottom,-9.532698631286621,1,18497_1993.txt_employees_count_total_34,-9.532698631286621,employees_count_total,[-9.532698631286621]
821480_1993.txt_employees_count_total_238,0,counterfactual,patch_bottom,-2.0561363697052,1,18497_1993.txt_employees_count_total_34,-2.0561363697052,employees_count_total,[-2.0561363697052]
821480_1993.txt_employees_count_total_238,257,original,patch_same_layer,-9.618597984313965,1,18497_1993.txt_employees_count_total_34,-9.618597984313965,employees_count_total,[-9.618597984313965]
821480_1993.txt_employees_count_total_238,0,counterfactual,patch_same_layer,-1.9857851266860962,1,18497_1993.txt_employees_count_total_34,-1.9857851266860962,employees_count_total,[-1.9857851266860962]
732714_1993.txt_employees_count_total_169,60400,original,orig_clean,-5.765077114105225,2,10456_1993.txt_employees_count_total_98,-11.53015422821045,employees_count_total,"[-11.529783248901367, -0.00037055302527733147]"
732714_1993.txt_employees_count_total_169,60400,original,cf_clean,-10.871601104736328,2,10456_1993.txt_employees_count_total_98,-21.743202209472656,employees_count_total,"[-19.348129272460938, -2.395073890686035]"
732714_1993.txt_employees_count_total_169,76200,counterfactual,cf_clean,-5.932015419006348,2,10456_1993.txt_employees_count_total_98,-11.864030838012695,employees_count_total,"[-11.863754272460938, -0.00027652730932459235]"
732714_1993.txt_employees_count_total_169,60400,original,cf_qr_ablate,-6.8444647789001465,2,10456_1993.txt_employees_count_total_98,-13.688929557800293,employees_count_total,"[-10.403667449951172, -3.285261869430542]"
732714_1993.txt_employees_count_total_169,76200,counterfactual,cf_qr_ablate,-5.11134672164917,2,10456_1993.txt_employees_count_total_98,-10.22269344329834,employees_count_total,"[-9.325542449951172, -0.897150993347168]"
732714_1993.txt_employees_count_total_169,60400,original,patch_qr,-7.000699996948242,2,10456_1993.txt_employees_count_total_98,-14.001399993896484,employees_count_total,"[-11.050686836242676, -2.9507126808166504]"
732714_1993.txt_employees_count_total_169,76200,counterfactual,patch_qr,-4.458766937255859,2,10456_1993.txt_employees_count_total_98,-8.917533874511719,employees_count_total,"[-8.745999336242676, -0.1715346872806549]"
732714_1993.txt_employees_count_total_169,60400,original,patch_random,-6.842029571533203,2,10456_1993.txt_employees_count_total_98,-13.684059143066406,employees_count_total,"[-10.389897346496582, -3.294161319732666]"
732714_1993.txt_employees_count_total_169,76200,counterfactual,patch_random,-5.107606410980225,2,10456_1993.txt_employees_count_total_98,-10.21521282196045,employees_count_total,"[-9.319584846496582, -0.8956283330917358]"
732714_1993.txt_employees_count_total_169,60400,original,patch_bottom,-6.836713790893555,2,10456_1993.txt_employees_count_total_98,-13.67342758178711,employees_count_total,"[-10.397480964660645, -3.2759461402893066]"
732714_1993.txt_employees_count_total_169,76200,counterfactual,patch_bottom,-5.114009380340576,2,10456_1993.txt_employees_count_total_98,-10.228018760681152,employees_count_total,"[-9.319355964660645, -0.9086630344390869]"
732714_1993.txt_employees_count_total_169,60400,original,patch_same_layer,-6.9550275802612305,2,10456_1993.txt_employees_count_total_98,-13.910055160522461,employees_count_total,"[-10.547987937927246, -3.362067699432373]"
732714_1993.txt_employees_count_total_169,76200,counterfactual,patch_same_layer,-5.347681045532227,2,10456_1993.txt_employees_count_total_98,-10.695362091064453,employees_count_total,"[-9.633925437927246, -1.0614371299743652]"
18230_1993.txt_employees_count_total_244,86168,original,orig_clean,-5.400080680847168,2,66740_1993.txt_employees_count_total_197,-10.800161361694336,employees_count_total,"[-10.7988862991333, -0.0012753218179568648]"
18230_1993.txt_employees_count_total_244,86168,original,cf_clean,-13.752542495727539,2,66740_1993.txt_employees_count_total_197,-27.505084991455078,employees_count_total,"[-19.414764404296875, -8.090320587158203]"
18230_1993.txt_employees_count_total_244,51250,counterfactual,cf_clean,-6.055309772491455,2,66740_1993.txt_employees_count_total_197,-12.11061954498291,employees_count_total,"[-12.110075950622559, -0.0005436849314719439]"
18230_1993.txt_employees_count_total_244,86168,original,cf_qr_ablate,-8.809741973876953,2,66740_1993.txt_employees_count_total_197,-17.619483947753906,employees_count_total,"[-9.095378875732422, -8.5241060256958]"
18230_1993.txt_employees_count_total_244,51250,counterfactual,cf_qr_ablate,-6.276040077209473,2,66740_1993.txt_employees_count_total_197,-12.552080154418945,employees_count_total,"[-8.103191375732422, -4.448888301849365]"
18230_1993.txt_employees_count_total_244,86168,original,patch_qr,-9.469749450683594,2,66740_1993.txt_employees_count_total_197,-18.939498901367188,employees_count_total,"[-11.971596717834473, -6.967901706695557]"
18230_1993.txt_employees_count_total_244,51250,counterfactual,patch_qr,-3.930445671081543,2,66740_1993.txt_employees_count_total_197,-7.860891342163086,employees_count_total,"[-7.1669087409973145, -0.693982720375061]"
18230_1993.txt_employees_count_total_244,86168,original,patch_random,-8.823511123657227,2,66740_1993.txt_employees_count_total_197,-17.647022247314453,employees_count_total,"[-9.127357482910156, -8.519664764404297]"
18230_1993.txt_employees_count_total_244,51250,counterfactual,patch_random,-6.268132209777832,2,66740_1993.txt_employees_count_total_197,-12.536264419555664,employees_count_total,"[-8.103919982910156, -4.432344436645508]"
18230_1993.txt_employees_count_total_244,86168,original,patch_bottom,-8.802393913269043,2,66740_1993.txt_employees_count_total_197,-17.604787826538086,employees_count_total,"[-9.088062286376953, -8.516725540161133]"
18230_1993.txt_employees_count_total_244,51250,counterfactual,patch_bottom,-6.271955490112305,2,66740_1993.txt_employees_count_total_197,-12.54391098022461,employees_count_total,"[-8.095874786376953, -4.448036193847656]"
18230_1993.txt_employees_count_total_244,86168,original,patch_same_layer,-9.130767822265625,2,66740_1993.txt_employees_count_total_197,-18.26153564453125,employees_count_total,"[-9.374541282653809, -8.886994361877441]"
18230_1993.txt_employees_count_total_244,51250,counterfactual,patch_same_layer,-6.715775012969971,2,66740_1993.txt_employees_count_total_197,-13.431550025939941,employees_count_total,"[-8.538603782653809, -4.892946243286133]"
34501_1993.txt_employees_count_total_219,1741,original,orig_clean,-2.521683692932129,2,71180_1993.txt_employees_count_total_214,-5.043367385864258,employees_count_total,"[-5.043318271636963, -4.8993817472364753e-05]"
34501_1993.txt_employees_count_total_219,1741,original,cf_clean,-11.713590621948242,2,71180_1993.txt_employees_count_total_214,-23.427181243896484,employees_count_total,"[-19.940900802612305, -3.4862794876098633]"
34501_1993.txt_employees_count_total_219,5300,counterfactual,cf_clean,-3.576348304748535,2,71180_1993.txt_employees_count_total_214,-7.15269660949707,employees_count_total,"[-7.1284003257751465, -0.02429615519940853]"
34501_1993.txt_employees_count_total_219,1741,original,cf_qr_ablate,-6.584831237792969,2,71180_1993.txt_employees_count_total_214,-13.169662475585938,employees_count_total,"[-9.441970825195312, -3.727691888809204]"
34501_1993.txt_employees_count_total_219,5300,counterfactual,cf_qr_ablate,-4.594791412353516,2,71180_1993.txt_employees_count_total_214,-9.189582824707031,employees_count_total,"[-8.723220825195312, -0.4663615822792053]"
34501_1993.txt_employees_count_total_219,1741,original,patch_qr,-6.428747177124023,2,71180_1993.txt_employees_count_total_214,-12.857494354248047,employees_count_total,"[-9.034802436828613, -3.8226919174194336]"
34501_1993.txt_employees_count_total_219,5300,counterfactual,patch_qr,-3.4327077865600586,2,71180_1993.txt_employees_count_total_214,-6.865415573120117,employees_count_total,"[-6.659802436828613, -0.2056129276752472]"
34501_1993.txt_employees_count_total_219,1741,original,patch_random,-6.560739994049072,2,71180_1993.txt_employees_count_total_214,-13.121479988098145,employees_count_total,"[-9.405901908874512, -3.715578079223633]"
34501_1993.txt_employees_count_total_219,5300,counterfactual,patch_random,-4.569070816040039,2,71180_1993.txt_employees_count_total_214,-9.138141632080078,employees_count_total,"[-8.687151908874512, -0.45099014043807983]"
34501_1993.txt_employees_count_total_219,1741,original,patch_bottom,-6.582479000091553,2,71180_1993.txt_employees_count_total_214,-13.164958000183105,employees_count_total,"[-9.441792488098145, -3.72316575050354]"
34501_1993.txt_employees_count_total_219,5300,counterfactual,patch_bottom,-4.59456729888916,2,71180_1993.txt_employees_count_total_214,-9.18913459777832,employees_count_total,"[-8.723042488098145, -0.466092586517334]"
34501_1993.txt_employees_count_total_219,1741,original,patch_same_layer,-6.720030784606934,2,71180_1993.txt_employees_count_total_214,-13.440061569213867,employees_count_total,"[-9.644838333129883, -3.7952232360839844]"
34501_1993.txt_employees_count_total_219,5300,counterfactual,patch_same_layer,-4.677189350128174,2,71180_1993.txt_employees_count_total_214,-9.354378700256348,employees_count_total,"[-8.746400833129883, -0.6079778671264648]"
277509_1993.txt_ceo_lastname_228,Thomas,original,orig_clean,-0.0016608743462711573,1,36326_1993.txt_ceo_lastname_142,-0.0016608743462711573,ceo_lastname,[-0.0016608743462711573]
277509_1993.txt_ceo_lastname_228,Thomas,original,cf_clean,-1.09389066696167,1,36326_1993.txt_ceo_lastname_142,-1.09389066696167,ceo_lastname,[-1.09389066696167]
277509_1993.txt_ceo_lastname_228,Ross,counterfactual,cf_clean,-0.4220157265663147,1,36326_1993.txt_ceo_lastname_142,-0.4220157265663147,ceo_lastname,[-0.4220157265663147]
277509_1993.txt_ceo_lastname_228,Thomas,original,cf_qr_ablate,-7.451792240142822,1,36326_1993.txt_ceo_lastname_142,-7.451792240142822,ceo_lastname,[-7.451792240142822]
277509_1993.txt_ceo_lastname_228,Ross,counterfactual,cf_qr_ablate,-6.592417240142822,1,36326_1993.txt_ceo_lastname_142,-6.592417240142822,ceo_lastname,[-6.592417240142822]
277509_1993.txt_ceo_lastname_228,Thomas,original,patch_qr,-6.683093547821045,1,36326_1993.txt_ceo_lastname_142,-6.683093547821045,ceo_lastname,[-6.683093547821045]
277509_1993.txt_ceo_lastname_228,Ross,counterfactual,patch_qr,-5.495593547821045,1,36326_1993.txt_ceo_lastname_142,-5.495593547821045,ceo_lastname,[-5.495593547821045]
277509_1993.txt_ceo_lastname_228,Thomas,original,patch_random,-7.440883636474609,1,36326_1993.txt_ceo_lastname_142,-7.440883636474609,ceo_lastname,[-7.440883636474609]
277509_1993.txt_ceo_lastname_228,Ross,counterfactual,patch_random,-6.604946136474609,1,36326_1993.txt_ceo_lastname_142,-6.604946136474609,ceo_lastname,[-6.604946136474609]
277509_1993.txt_ceo_lastname_228,Thomas,original,patch_bottom,-7.438142776489258,1,36326_1993.txt_ceo_lastname_142,-7.438142776489258,ceo_lastname,[-7.438142776489258]
277509_1993.txt_ceo_lastname_228,Ross,counterfactual,patch_bottom,-6.578767776489258,1,36326_1993.txt_ceo_lastname_142,-6.578767776489258,ceo_lastname,[-6.578767776489258]
277509_1993.txt_ceo_lastname_228,Thomas,original,patch_same_layer,-7.584813117980957,1,36326_1993.txt_ceo_lastname_142,-7.584813117980957,ceo_lastname,[-7.584813117980957]
277509_1993.txt_ceo_lastname_228,Ross,counterfactual,patch_same_layer,-6.756688117980957,1,36326_1993.txt_ceo_lastname_142,-6.756688117980957,ceo_lastname,[-6.756688117980957]
310431_1993.txt_ceo_lastname_70,Ross,original,orig_clean,-0.001358658540993929,1,277509_1993.txt_ceo_lastname_228,-0.001358658540993929,ceo_lastname,[-0.001358658540993929]
310431_1993.txt_ceo_lastname_70,Ross,original,cf_clean,-0.04771677404642105,1,277509_1993.txt_ceo_lastname_228,-0.04771677404642105,ceo_lastname,[-0.04771677404642105]
310431_1993.txt_ceo_lastname_70,Jones,counterfactual,cf_clean,-3.3914668560028076,1,277509_1993.txt_ceo_lastname_228,-3.3914668560028076,ceo_lastname,[-3.3914668560028076]
310431_1993.txt_ceo_lastname_70,Ross,original,cf_qr_ablate,-6.034264087677002,1,277509_1993.txt_ceo_lastname_228,-6.034264087677002,ceo_lastname,[-6.034264087677002]
310431_1993.txt_ceo_lastname_70,Jones,counterfactual,cf_qr_ablate,-4.807701587677002,1,277509_1993.txt_ceo_lastname_228,-4.807701587677002,ceo_lastname,[-4.807701587677002]
310431_1993.txt_ceo_lastname_70,Ross,original,patch_qr,-3.7624504566192627,1,277509_1993.txt_ceo_lastname_228,-3.7624504566192627,ceo_lastname,[-3.7624504566192627]
310431_1993.txt_ceo_lastname_70,Jones,counterfactual,patch_qr,-3.3405754566192627,1,277509_1993.txt_ceo_lastname_228,-3.3405754566192627,ceo_lastname,[-3.3405754566192627]
310431_1993.txt_ceo_lastname_70,Ross,original,patch_random,-6.036934852600098,1,277509_1993.txt_ceo_lastname_228,-6.036934852600098,ceo_lastname,[-6.036934852600098]
310431_1993.txt_ceo_lastname_70,Jones,counterfactual,patch_random,-4.802559852600098,1,277509_1993.txt_ceo_lastname_228,-4.802559852600098,ceo_lastname,[-4.802559852600098]
310431_1993.txt_ceo_lastname_70,Ross,original,patch_bottom,-6.026957035064697,1,277509_1993.txt_ceo_lastname_228,-6.026957035064697,ceo_lastname,[-6.026957035064697]
310431_1993.txt_ceo_lastname_70,Jones,counterfactual,patch_bottom,-4.800394535064697,1,277509_1993.txt_ceo_lastname_228,-4.800394535064697,ceo_lastname,[-4.800394535064697]
310431_1993.txt_ceo_lastname_70,Ross,original,patch_same_layer,-6.072027206420898,1,277509_1993.txt_ceo_lastname_228,-6.072027206420898,ceo_lastname,[-6.072027206420898]
310431_1993.txt_ceo_lastname_70,Jones,counterfactual,patch_same_layer,-4.837652206420898,1,277509_1993.txt_ceo_lastname_228,-4.837652206420898,ceo_lastname,[-4.837652206420898]
71180_1993.txt_ceo_lastname_215,Leva,original,orig_clean,-0.00017514861247036606,2,77227_1993.txt_ceo_lastname_91,-0.0003502972249407321,ceo_lastname,"[-0.0003430254873819649, -7.271740287251305e-06]"
71180_1993.txt_ceo_lastname_215,Leva,original,cf_clean,-0.0010837108129635453,2,77227_1993.txt_ceo_lastname_91,-0.0021674216259270906,ceo_lastname,"[-0.0021470370702445507, -2.038458114839159e-05]"
71180_1993.txt_ceo_lastname_215,Lenzie,counterfactual,cf_clean,-3.3839783668518066,2,77227_1993.txt_ceo_lastname_91,-6.767956733703613,ceo_lastname,"[-6.767772197723389, -0.00018463814922142774]"
71180_1993.txt_ceo_lastname_215,Leva,original,cf_qr_ablate,-1.520176887512207,2,77227_1993.txt_ceo_lastname_91,-3.040353775024414,ceo_lastname,"[-2.9993197917938232, -0.041033994406461716]"
71180_1993.txt_ceo_lastname_215,Lenzie,counterfactual,cf_qr_ablate,-4.728620529174805,2,77227_1993.txt_ceo_lastname_91,-9.45724105834961,ceo_lastname,"[-9.374320030212402, -0.08292096853256226]"
71180_1993.txt_ceo_lastname_215,Leva,original,patch_qr,-0.13876193761825562,2,77227_1993.txt_ceo_lastname_91,-0.27752387523651123,ceo_lastname,"[-0.2743698060512543, -0.0031540668569505215]"
71180_1993.txt_ceo_lastname_215,Lenzie,counterfactual,patch_qr,-4.421655178070068,2,77227_1993.txt_ceo_lastname_91,-8.843310356140137,ceo_lastname,"[-8.813432693481445, -0.02987746335566044]"
71180_1993.txt_ceo_lastname_215,Leva,original,patch_random,-1.5324043035507202,2,77227_1993.txt_ceo_lastname_91,-3.0648086071014404,ceo_lastname,"[-3.0244081020355225, -0.04040049761533737]"
71180_1993.txt_ceo_lastname_215,Lenzie,counterfactual,patch_random,-4.777624130249023,2,77227_1993.txt_ceo_lastname_91,-9.555248260498047,ceo_lastname,"[-9.469720840454102, -0.08552765846252441]"
71180_1993.txt_ceo_lastname_215,Leva,original,patch_bottom,-1.5232188701629639,2,77227_1993.txt_ceo_lastname_91,-3.0464377403259277,ceo_lastname,"[-3.005516290664673, -0.040921516716480255]"
71180_1993.txt_ceo_lastname_215,Lenzie,counterfactual,patch_bottom,-4.731393337249756,2,77227_1993.txt_ceo_lastname_91,-9.462786674499512,ceo_lastname,"[-9.380516052246094, -0.08227042853832245]"
71180_1993.txt_ceo_lastname_215,Leva,original,patch_same_layer,-2.3608765602111816,2,77227_1993.txt_ceo_lastname_91,-4.721753120422363,ceo_lastname,"[-4.667878150939941, -0.053874898701906204]"
71180_1993.txt_ceo_lastname_215,Lenzie,counterfactual,patch_same_layer,-5.050435543060303,2,77227_1993.txt_ceo_lastname_91,-10.100871086120605,ceo_lastname,"[-10.027253150939941, -0.07361830025911331]"
10456_1993.txt_ceo_lastname_99,Goodes,original,orig_clean,-0.12039069831371307,2,104669_1993.txt_ceo_lastname_84,-0.24078139662742615,ceo_lastname,"[-0.24072584509849548, -5.5549986427649856e-05]"
10456_1993.txt_ceo_lastname_99,Goodes,original,cf_clean,-10.105976104736328,2,104669_1993.txt_ceo_lastname_84,-20.211952209472656,ceo_lastname,"[-14.418509483337402, -5.79344367980957]"
10456_1993.txt_ceo_lastname_99,Loucks,counterfactual,cf_clean,-0.037386905401945114,2,104669_1993.txt_ceo_lastname_84,-0.07477381080389023,ceo_lastname,"[-0.07475902885198593, -1.4781842764932662e-05]"
10456_1993.txt_ceo_lastname_99,Goodes,original,cf_qr_ablate,-8.789154052734375,2,104669_1993.txt_ceo_lastname_84,-17.57830810546875,ceo_lastname,"[-10.949075698852539, -6.629232406616211]"
10456_1993.txt_ceo_lastname_99,Loucks,counterfactual,cf_qr_ablate,-6.036620140075684,2,104669_1993.txt_ceo_lastname_84,-12.073240280151367,ceo_lastname,"[-11.937356948852539, -0.13588310778141022]"
10456_1993.txt_ceo_lastname_99,Goodes,original,patch_qr,-8.313091278076172,2,104669_1993.txt_ceo_lastname_84,-16.626182556152344,ceo_lastname,"[-10.43935775756836, -6.186823844909668]"
10456_1993.txt_ceo_lastname_99,Loucks,counterfactual,patch_qr,-3.9867801666259766,2,104669_1993.txt_ceo_lastname_84,-7.973560333251953,ceo_lastname,"[-7.954982757568359, -0.018577508628368378]"
10456_1993.txt_ceo_lastname_99,Goodes,original,patch_random,-8.801630973815918,2,104669_1993.txt_ceo_lastname_84,-17.603261947631836,ceo_lastname,"[-10.954422950744629, -6.648838996887207]"
10456_1993.txt_ceo_lastname_99,Loucks,counterfactual,patch_random,-6.023713111877441,2,104669_1993.txt_ceo_lastname_84,-12.047426223754883,ceo_lastname,"[-11.915360450744629, -0.13206608593463898]"
10456_1993.txt_ceo_lastname_99,Goodes,original,patch_bottom,-8.792543411254883,2,104669_1993.txt_ceo_lastname_84,-17.585086822509766,ceo_lastname,"[-10.954696655273438, -6.63038969039917]"
10456_1993.txt_ceo_lastname_99,Loucks,counterfactual,patch_bottom,-6.037433624267578,2,104669_1993.txt_ceo_lastname_84,-12.074867248535156,ceo_lastname,"[-11.939071655273438, -0.13579517602920532]"
10456_1993.txt_ceo_lastname_99,Goodes,original,patch_same_layer,-8.849578857421875,2,104669_1993.txt_ceo_lastname_84,-17.69915771484375,ceo_lastname,"[-11.28778076171875, -6.411376953125]"
10456_1993.txt_ceo_lastname_99,Loucks,counterfactual,patch_same_layer,-6.180576801300049,2,104669_1993.txt_ceo_lastname_84,-12.361153602600098,ceo_lastname,"[-12.21746826171875, -0.14368532598018646]"
812427_1993.txt_ceo_lastname_249,Peterson,original,orig_clean,-0.012589940801262856,2,859257_1993.txt_ceo_lastname_146,-0.02517988160252571,ceo_lastname,"[-0.025170940905809402, -8.940656698541716e-06]"
812427_1993.txt_ceo_lastname_249,Peterson,original,cf_clean,-0.21326427161693573,2,859257_1993.txt_ceo_lastname_146,-0.42652854323387146,ceo_lastname,"[-0.4260532557964325, -0.0004752936656586826]"
812427_1993.txt_ceo_lastname_249,Drew,counterfactual,cf_clean,-0.6745100021362305,2,859257_1993.txt_ceo_lastname_146,-1.349020004272461,ceo_lastname,"[-1.3479282855987549, -0.0010917185572907329]"
812427_1993.txt_ceo_lastname_249,Peterson,original,cf_qr_ablate,-4.8615899085998535,2,859257_1993.txt_ceo_lastname_146,-9.723179817199707,ceo_lastname,"[-9.402080535888672, -0.32109901309013367]"
812427_1993.txt_ceo_lastname_249,Drew,counterfactual,cf_qr_ablate,-5.980171203613281,2,859257_1993.txt_ceo_lastname_146,-11.960342407226562,ceo_lastname,"[-7.034893035888672, -4.925449848175049]"
812427_1993.txt_ceo_lastname_249,Peterson,original,patch_qr,-0.9152676463127136,2,859257_1993.txt_ceo_lastname_146,-1.8305352926254272,ceo_lastname,"[-1.8215525150299072, -0.008982723578810692]"
812427_1993.txt_ceo_lastname_249,Drew,counterfactual,patch_qr,-2.4183597564697266,2,859257_1993.txt_ceo_lastname_146,-4.836719512939453,ceo_lastname,"[-4.469989776611328, -0.3667295277118683]"
812427_1993.txt_ceo_lastname_249,Peterson,original,patch_random,-4.957031726837158,2,859257_1993.txt_ceo_lastname_146,-9.914063453674316,ceo_lastname,"[-9.588083267211914, -0.3259800672531128]"
812427_1993.txt_ceo_lastname_249,Drew,counterfactual,patch_random,-6.029261112213135,2,859257_1993.txt_ceo_lastname_146,-12.05852222442627,ceo_lastname,"[-7.158395767211914, -4.9001264572143555]"
812427_1993.txt_ceo_lastname_249,Peterson,original,patch_bottom,-4.864269256591797,2,859257_1993.txt_ceo_lastname_146,-9.728538513183594,ceo_lastname,"[-9.407234191894531, -0.3213043510913849]"
812427_1993.txt_ceo_lastname_249,Drew,counterfactual,patch_bottom,-5.980869293212891,2,859257_1993.txt_ceo_lastname_146,-11.961738586425781,ceo_lastname,"[-7.032234191894531, -4.92950439453125]"
812427_1993.txt_ceo_lastname_249,Peterson,original,patch_same_layer,-5.090078353881836,2,859257_1993.txt_ceo_lastname_146,-10.180156707763672,ceo_lastname,"[-9.835929870605469, -0.34422728419303894]"
812427_1993.txt_ceo_lastname_249,Drew,counterfactual,patch_same_layer,-6.1281304359436035,2,859257_1993.txt_ceo_lastname_146,-12.256260871887207,ceo_lastname,"[-7.3515543937683105, -4.9047064781188965]"
310431_1993.txt_ceo_lastname_70,Craig,original,orig_clean,-0.003942100331187248,1,40454_1993.txt_ceo_lastname_90,-0.003942100331187248,ceo_lastname,[-0.003942100331187248]
310431_1993.txt_ceo_lastname_70,Craig,original,cf_clean,-0.6485949754714966,1,40454_1993.txt_ceo_lastname_90,-0.6485949754714966,ceo_lastname,[-0.6485949754714966]
310431_1993.txt_ceo_lastname_70,Jones,counterfactual,cf_clean,-0.8048449754714966,1,40454_1993.txt_ceo_lastname_90,-0.8048449754714966,ceo_lastname,[-0.8048449754714966]
310431_1993.txt_ceo_lastname_70,Craig,original,cf_qr_ablate,-9.290491104125977,1,40454_1993.txt_ceo_lastname_90,-9.290491104125977,ceo_lastname,[-9.290491104125977]
310431_1993.txt_ceo_lastname_70,Jones,counterfactual,cf_qr_ablate,-6.720178604125977,1,40454_1993.txt_ceo_lastname_90,-6.720178604125977,ceo_lastname,[-6.720178604125977]
310431_1993.txt_ceo_lastname_70,Craig,original,patch_qr,-7.930196762084961,1,40454_1993.txt_ceo_lastname_90,-7.930196762084961,ceo_lastname,[-7.930196762084961]
310431_1993.txt_ceo_lastname_70,Jones,counterfactual,patch_qr,-5.703634262084961,1,40454_1993.txt_ceo_lastname_90,-5.703634262084961,ceo_lastname,[-5.703634262084961]
